id,content,command_and_control,infection_propagation,secondary_operation,machine_access_control,anti_detection,exfiltration,data_theft,collection,integrity_violation,persistence,destruction,anti_code_analysis,security_degradation,privilege_escalation,availability_violation,anti_behavioral_analysis,discovery
324,35.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,MMS Phishing.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,"We have no sample of the actual MMS phishing messages apparently being sent, but we can see the page served when a user clicks a spammed link.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,"This is just a dialogue box asking for the password presumably included in the initial message, and the next stage likely involves download of malicious content.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,The password screen for action code 16611 (TELE2).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,We were in the middle of harvesting the servers for data on the various action codes when they all were abruptly taken offline; so our data on which mobile operators are targeted is not complete.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,We managed to get 66 of a total of 190.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,The ones we know of are shown below.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,A full breakdown of mobile operators and related links is included in the appendix.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,36.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,"The composition of links created for the various mobile operators is quite interesting, as one can speculate that they represent amount of actual or planned attacks in different countries.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,"With the top three operators being Vodafone, T- Mobile and Proximus (Belgacom) it seems these apparent phishing attacks are less focused on the Russian sphere than the previously discussed malware.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,"This map is not complete, though.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,It represents only about 35% (66/190) of all mobile operators targeted and 66% (3152/4781) of all phishing links we managed to harvest.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,"In addition, some operators like Vodafone are global actors, so the map might show an unfair intensity in their HQ locations.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,MMS phishing heat map.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,The rest of the bit.ly links used the action codes 743 or 1024.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,And now things really get interesting.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,By using mobile device HTTP User-Agents we were able to trigger downloads of malware components from some of these links.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,37.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Mobile malware: Android.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Accessing the link from an Android User-Agent initiated a download of an Android installer package named WhatsAppUpdate.apk.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,The package we analyzed was 1.2MB in size.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,The apparent main purpose of this malware is to record phone call audio.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
348,"Recordings are stored as *.mp4 files, and uploaded to the attackers periodically.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349,"The malware is able to collect a lot of other information, not all of which is actually used.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
350,• Account data • Location • Contacts • External and Internal Storage (files written) • Audio (microphone) • Outgoing calls • Incoming calls • Call log • Calendar • Browser bookmarks • Incoming SMS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,"Through the encrypted C&C protocol, the attackers can issue commands and binary updates to the malware.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,It uses a custom DAO/Database scheme which uses accounts belonging to the virtual community Live Journal (livejournal.com) as data stores.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Three such accounts were found hardcoded in the package.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,The accounts all state that they belong to Iranian users.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,This is very likely false.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,38.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,"The text in these posts starts first out in cleartext, but quickly turns into unreadable gibberish.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,The HTML source code reveals that the encoded portion is encapsulated in blog-index tags.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,"The three accounts contain different configuration blocks pointing to C&C servers apparently located in Poland, Germany and Russia, respectively.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Based on registration data and folder configuration we believe these are legitimate but compromised Joomla servers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,And then an unexpected oddity shows up in the Java source.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,The sign in front of SizeRandomStr is “Truti” - a Hindi word meaning “Error”.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,39.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,We were also able to download a similar malware sample (BrowserUpdate.apk) from one of the C&C servers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,"This sample used different online accounts for its DAO/database functionality, but is otherwise quite similar to the first.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,40.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,Mobile malware: Apple IOS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,"Using an IOS User-Agent triggered the download of a Debian installer package, WhatsAppUpdate.deb, also 1.2Mb in size.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,"This application impersonates a Cydia installer, and can only be installed on a jailbroken phone.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"Once installed, it may collect.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,"• Device platform, name, model, system name, system version • ICCID • User’s address book • Roaming status • Phone number • Carrierbundlename • Iso country name • Carrier name • Wifi status • MAC address • Device battery level • Free and total space • Cpu frequency and count • Total and user memory • Maxsocketbuffersize • Language local identifier and language display name • Default and local time zone • Account data: AccountAvailableServiceTypes, AccountKind, AccountSocialEnabled, etc • AppleID • CreditDisplayString • DSPersonID • IOS specific data; ex LastBackupComputerName, LastBackupComputerType, iTunes.store-UserName, iTunes.store- downloaded-apps etc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,41.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,These data are encrypted and uploaded to an FTP account which is taken from an encrypted configuration file named /usr/bin/cores.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
374,"In this particular case, the FTP account is located on a legitimate (if struggling) hosting service in the UK.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,"In this case, there’s another clue.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,The project path in the package contains the name JohnClerk.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,The WhatsAppUpdate project seems derived from an earlier template named SkypeUpdate.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,42.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Mobile malware: Blackberry.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,"By now, it came as no surprise when we triggered a download with a BlackBerry User-Agent.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,"The initial download was a Java Applications Descriptor, a text file designed for Over-The-Air installation of Java-based applications.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,This JAD file contained the locations of the two Blackberry *.COD binaries which we then could download directly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,The application impersonates a settings utility.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,This collects.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385,"• deviceName, manufacturerName • platformVersion, softwareVersion • brandVendorId, brandVersion • total and free flash size of the device • amount of memory/storage already allocated • ownerName, ownerInformation • Phone mumber • PIN • IMSI • IMEI • mcc and mnc (Mobile Carrier ID) • cellID • Location area code • isPasswordEnabled • Battery data (level, temperature, voltage, etc) • Installed applications • Address book • APChannel • Connected Network Type • BSSID • DataRate • Profile Name • RadioBand • SecurityCategory • SignalLevel • SSID.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Collected data will be uploaded to a DynDNS domain currently hosted on a US webhosting service.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
387,43.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,“God_Save_The_Queen” is used as a reference in one of the Blackberry binaries.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,"Since these COD files are also compiled Java code, they are possible to decompile to original source code.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,"In a similar fashion to the Android version, we find interesting strings there.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,This time they are in Arabic.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,“Reading files” in Arabic.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,44.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,PART IV: Attribution.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,45.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Timelines and activity patterns.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,"The earliest sample of Inception-related malware we have been able to obtain, was submitted to us in June 2014.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,"However, decoy document metadata shows that it was created late May.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,The related cloud account was created just before that.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,An examination of the other documents associated with the attacks show that they have been created at a steady pace all through summer and autumn 2014 and attacks are still ongoing.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Of interest is also the attackers’ activity patterns over the 24h cycle.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,The main upload of new components to shares seems to be divided over two high–activity periods: 6:00 -10:00 UTC and 17:00 - 21:00 UTC.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,No uploads were seen between 23:00 and 05:00 UTC.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,It is however doubtful how indicative these timeframes are.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,"To illustrate, we looked into another and more obscure timing factor: The timing of the AES InitVector random seeds.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,A random seed is the initial value passed into a pseudo-randomizer function.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,The malware uses the random output to create what is known as an InitVector - a starting point for the AES encryption/decryption function.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,The code used in some of the DLLs indicate that the attackers tend to use the C time() function to generate random seeds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,This function returns values of granularity down to seconds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,"Thus random seeds, and ultimately the InitVectors, are functions of these quite coarse units of time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,The encrypted files uploaded to the WebDAV shares come with their InitVectors stored at the end of the file.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Since we know the time window to be within a few days of the upload time we were able to brute force the time values that would generate the corresponding InitVectors.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,"Thus, we were able to say to the second when the file was created – and most times were identified to be in the range 1500 - 2200 GMT.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"Unfortunately, we had to reject these data.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,The file creation times turned out to be hours after the files themselves were uploaded to the WebDAV share.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Either the attackers’ system clock is wrong or a fixed offset is added to the random seed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,"Either way, the data can’t be trusted; and shows that nothing can be taken at face value.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,46.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,The Chinese connection.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,"On at least two occasions during our surveillance of the Inception framework, the malware downloaded something unexpected and wholly different from what we have discussed until now.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,These files were downloaded as encrypted *.bin files from the accounts carter0648 and frogs6352.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,"When decrypted, these turned out to be dropper packages containing one dropper executable clearly created for the Inception framework, and one other, very different executable.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,"This executable, (sccm.exe, md5 dd8790455109497d49c2fa2442cf16f7) is a classical Chinese APT implant.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,"It is a downloader and remote shell program, designed to connect to a C&C server to interact with the attacker and/or download more malware.",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,The C&C server in this case is ict32.msname.org.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,"When connecting to this server, sccm.exe issues the following request.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,"POST /check.jsp HTTP/1.1 Accept: */* Accept-Language:en-us Content-Type: application/octet-stream Accept-Encoding: gzip, deflate User-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) Host: www.antivir.com Content-Length: 8 Connection: Keep-Alive Cache-Control: no-cache.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,"This C&C domain is used by many other malwares related to sccm.exe; some of which share obvious connections to the Quarian malware family, a known APT intrusion tool.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,This development was unexpected for several reasons.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,"First of all, it apparently breaks the strict, obfuscatory operational security built into the Inception framework.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,Inception has the capacity to perform all steps needed for scouting out and exfiltrating data without resorting to traditional hosted command & control.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432,"By using a well-understood APT tool and a known malicious C&C domain name, the attackers permit much clearer attribution.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,47.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Another factor which is out of character is the coding style.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,All Inception-related malware is written using Visual Studio 2010.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,The downloaded sccm.exe is written using Visual C++ 6; and has a PE header compile date of October 2010.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,"This date can be forged, and indeed, all Inception-related malware has some level of forgery in the compile dates.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,"However, the sccm.exe compile date matches the Quarian developer toolset and coding style to a better degree than the other files distributed through Inception.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,Then there is the C&C domain used.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,According to DomainTools.com the msname.org domain registration timed out September 27th 2014.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,It was left inactive and was not renewed until Nov 12th.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,This means that the attackers distributed malware that would be out of action for a long time (last distribution of sccm.exe was September 26th).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Because of all this we consider sccm.exe as an unreliable indicator.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,It is likely to be a red herring purposefully placed on shares where the attackers have seen signs of access by security researchers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,An odd indicator.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,At one instance the attackers seem to have slipped up.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,"Instead of using their scheduled task, they apparently did something manually on a WebDAV share.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,"This is visible because the request came from an apparent attacker IP, but used yet another User-Agent: “gvfs/1.12.3”.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Gvfs is the virtual filesystem for Gnome desktop.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,The action on the account was abnormal as well; an apparent file upload.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,"83.53.147.144 - - [02/Sep/2014:09:53:56 +0200] ""PUT /tem5842/Documento%20sin%20t%C3%ADtulo HTTP/1.1"" 408 0 ""-"" ""gvfs/1.12.3"".",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,“Documento sin título” means “Untitled document” in Spanish.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,"When WebDAV shares are mapped up as drives by the operating system, any action taken by the attacker follows the same pattern as on the attacker’s local drive.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,"In the case above, it seems the attacker attempted to edit a new document, which by default is given the name “Untitled document” in Gnome.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,This might indicate that the attacker’s operating system language is Spanish.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,"Of course, Spanish is one of the world’s most widespread languages, so one cannot infer much from this.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
